股票代码,股票名称,最新收盘,ret1,ret5,ret10,ret20,ret40,ret60,ret120,amp5,距20日高点,前10日区间振幅,振幅收敛比,近5日平均成交量,前10日平均成交量,成交量收敛比,近5日平均换手率,前10日平均换手率,换手率收敛比,流动性收敛证据,MA5_3日斜率,MA10_3日斜率,短期下行停止证据,整理证据可用项,整理收敛支持项,整理成熟度状态,距250日高点,250日位置,MA20距离,MA25,MA25距离,MA25_1日斜率,MA30_5日斜率,MA60_10日斜率,MA120_20日斜率,距稳健5日上沿,近5日低点,近10日低点,距近5日低点,距近10日低点,最近25日曾涨停,25日内涨停次数,最近涨停日期,涨停板规则,涨停核验交易日数,25日最大单日涨幅,基础整理条件,振幅收敛,成交量收敛,换手率收敛,流动性收敛,短期下行停止,整理成熟,中期趋势仍活,均线趋势辅助,稳健上沿核心区,稳健上沿宽区,适度重新加速,整理成熟贡献,振幅收敛贡献,流动性收敛贡献,短期止跌贡献,40日趋势贡献,均线趋势辅助贡献,稳健上沿贡献,重新加速辅助贡献,阶段2分,阶段2通过,阶段2风险提示,阶段2规则说明,阶段排名,本阶段入选,阶段软容量下限,阶段软容量上限,实际入选数,边界分数,决策说明
688001,苏州华兴源创科技,75.17,-0.002653575693246646,0.1708722741433022,0.29025060075523523,0.4658736349453978,0.45961165048543684,-0.0825094592945198,,0.21865467972387218,-0.009748386246871243,0.41416666666666657,0.5279388645244399,12890166.6,14008824.2,0.9201462175533619,0.027912158392531077,0.02961629680074981,0.9424594364486654,True,0.09245253897206385,0.10322760612375492,True,3,3,收敛较充分,-0.20023406745398442,0.7050156739811914,0.25709698728186425,58.6008,0.28274699321510965,0.01320257550503845,0.06871656591136421,-0.03593960484957337,,0.03057307375925422,62.29,57.26,0.2067747632043666,0.31278379322389105,True,1,2026-09-07,科创板20%,17,19.999999999999996,False,True,True,True,True,True,False,True,True,False,True,False,0,1,1,1,3,1,2,0,9,False,短波动仍偏大,核心：振幅、流动性（成交量/换手合并）与短期止跌三类证据中至少两类支持+40日趋势仍活；缺失量价/换手必须明示；2%-6%单日加速仅为中等证据,130,False,,,119,8,未入选：未满足二级结构筛选最低资格条件
002068,黑猫股份,9.88,-0.01002004008016033,-0.026600985221674867,0.19467956469165681,0.2748387096774194,0.30171277997364965,-0.3143650242886884,,0.21459694989106762,-0.11390134529147977,0.38713745271122324,0.5543172028130834,78521565.8,65319301.5,1.2021188836503403,0.11280082671617367,0.08388099056066291,1.3447722298247762,False,-0.004647403515861681,0.05800214822771199,True,3,2,部分收敛/待确认,-0.38211382113821135,0.34301075268817205,0.10384894698620184,8.722000000000001,0.13276771382710373,0.007392007392007516,0.03567291175648135,-0.040503797779220085,,-0.04077669902912617,9.18,8.27,0.07625272331154687,0.19467956469165681,True,2,2026-09-09,沪深主板10%,17,10.036275695284157,False,True,False,False,False,True,False,True,True,False,True,False,0,1,0,1,3,1,2,0,8,False,短波动仍偏大,核心：振幅、流动性（成交量/换手合并）与短期止跌三类证据中至少两类支持+40日趋势仍活；缺失量价/换手必须明示；2%-6%单日加速仅为中等证据,153,False,,,119,8,未入选：未满足二级结构筛选最低资格条件
002577,雷柏科技,22.54,0.029223744292237397,0.2529182879377432,0.1715176715176716,0.21706263498920086,0.2748868778280542,0.2835990888382689,,0.2579387186629526,-0.001771479185119551,0.11566535654126908,2.2300429997025146,14209558.2,3881556.0,3.6607891783604307,0.05062673716388818,0.013829459905299029,3.6607891783604325,False,0.11671173607355345,0.03934408773891285,True,3,1,结构未成熟,-0.001771479185119551,0.9948453608247424,0.1606889981719406,19.2748,0.16940253595368038,0.005907648630594453,0.01685769705519302,0.00880930031049143,,0.030164533820840944,17.95,17.81,0.25571030640668524,0.26558113419427287,True,1,2026-09-16,沪深主板10%,25,10.011061946902666,False,False,False,False,False,True,False,True,True,False,True,True,0,0,0,1,3,1,2,1,8,False,振幅、量能、换手或短期趋势尚未形成两类收敛支持,核心：振幅、流动性（成交量/换手合并）与短期止跌三类证据中至少两类支持+40日趋势仍活；缺失量价/换手必须明示；2%-6%单日加速仅为中等证据,153,False,,,119,8,未入选：未满足二级结构筛选最低资格条件
002824,和胜股份,29.16,0.027846316531547455,0.22418136020151125,0.0856291883842144,0.21601334445371134,0.24085106382978716,-0.15649407000289273,,0.31489361702127655,-0.05631067961165048,0.23921742996887518,1.3163489678082725,33807132.6,19680000.6,1.7178420512853032,0.15600057685132374,0.08701183719077689,1.7928661419857888,False,0.12465064281721627,0.029473931423203314,True,3,1,结构未成熟,-0.30422333571939864,0.45372750642673526,0.11679209513414146,25.729200000000002,0.1333426612564712,0.004968361846730884,0.03900660990669946,-0.06388783071383808,,-0.03122923588039872,23.5,22.49,0.24085106382978716,0.29657625611382854,True,1,2026-08-27,沪深主板10%,17,10.020618556701022,False,False,False,False,False,True,False,True,True,False,True,True,0,0,0,1,3,1,2,1,8,False,振幅、量能、换手或短期趋势尚未形成两类收敛支持,核心：振幅、流动性（成交量/换手合并）与短期止跌三类证据中至少两类支持+40日趋势仍活；缺失量价/换手必须明示；2%-6%单日加速仅为中等证据,153,False,,,119,8,未入选：未满足二级结构筛选最低资格条件
300363,博腾股份,23.96,0.051338306274681944,0.11597578015836052,0.20402010050251262,0.17106549364613888,0.46008531383302875,0.3691428571428572,,0.14761904761904768,-0.0058091286307053736,0.19892473118279563,0.7420849420849426,20472309.2,22953747.5,0.8918939794035811,0.039800426228883454,0.045913686494494066,0.8668532036445449,True,0.056251766701215455,0.0482961392008483,True,3,3,收敛较充分,-0.021241830065359513,0.9537366548042705,0.15503278056305447,20.9468,0.14385013462676888,0.003949310787753291,0.02867727102864448,0.06106130137302501,,0.06205673758865249,21.0,19.6,0.14095238095238094,0.22244897959183674,True,1,2026-08-20,创业板20%,9,20.000000000000018,False,True,True,True,True,True,False,True,True,False,False,True,0,1,1,1,3,1,0,1,8,False,10日速度仍偏快，整理可能未完成,核心：振幅、流动性（成交量/换手合并）与短期止跌三类证据中至少两类支持+40日趋势仍活；缺失量价/换手必须明示；2%-6%单日加速仅为中等证据,153,False,,,119,8,未入选：未满足二级结构筛选最低资格条件
300911,亿田智能,32.73,0.024413145539905923,0.15084388185653985,0.17395982783357233,0.49111617312072875,0.6845084920226452,0.608353808353808,,0.26439393939393957,-0.02415026833631495,0.29,0.9117032392894469,14027204.8,20832718.9,0.6733256886598706,0.0823991588995534,0.12694351633309928,0.6491009645844247,True,0.05980776076895711,0.006494845360824675,True,3,3,收敛较充分,-0.22052869730888314,0.6294517807122847,0.1708311720832063,27.1588,0.20513424746306907,0.01417518073728874,0.05271082330681809,0.05331918512330769,,0.12551581843191184,26.4,26.4,0.23977272727272725,0.23977272727272725,True,2,2026-08-31,创业板20%,17,20.009013068949976,False,True,True,True,True,True,False,True,True,False,False,True,0,1,1,1,3,1,0,1,8,False,短波动仍偏大,核心：振幅、流动性（成交量/换手合并）与短期止跌三类证据中至少两类支持+40日趋势仍活；缺失量价/换手必须明示；2%-6%单日加速仅为中等证据,153,False,,,119,8,未入选：未满足二级结构筛选最低资格条件
600192,长城电工,7.8,0.020942408376963373,-0.03105590062111807,0.0893854748603351,0.12391930835734866,0.22065727699530524,0.18902439024390238,,0.13592233009708732,-0.10138248847926268,0.23470839260312937,0.5791115033833479,25290448.8,23917990.4,1.0573818442539387,0.06123834856071783,0.050858192654836855,1.2040999761106095,False,-0.04629858875959403,0.01776913099870292,False,3,1,结构未成熟,-0.21052631578947378,0.514018691588785,0.039168665067945696,7.383599999999999,0.056395254347473056,0.0034792063060611333,0.00285377785830776,0.012766782141040212,,-0.04761904761904756,7.21,7.1,0.08183079056865461,0.09859154929577474,True,1,2026-09-09,沪深主板10%,17,10.041841004184104,True,True,False,False,False,False,False,True,True,False,True,True,0,1,0,0,3,1,2,1,8,False,振幅、量能、换手或短期趋势尚未形成两类收敛支持,核心：振幅、流动性（成交量/换手合并）与短期止跌三类证据中至少两类支持+40日趋势仍活；缺失量价/换手必须明示；2%-6%单日加速仅为中等证据,153,False,,,119,8,未入选：未满足二级结构筛选最低资格条件
600410,华胜天成,17.19,0.0405569007263924,0.0998080614203456,0.16938775510204085,0.32434514637904477,0.26490066225165565,0.11190168175937898,,0.17286366601435096,-0.043937708565072287,0.15367965367965375,1.1248311788539451,173428382.6,103363523.5,1.6778489812220845,0.15229569038411833,0.08186854280340258,1.8602467464192936,False,0.06427171783148289,0.042273367778299376,True,3,1,结构未成熟,-0.42604340567612686,0.2911111111111112,0.1589415135681782,14.622,0.17562576938859253,0.004755098675168989,0.005008044596523709,-0.02189878192185646,,0.03804347826086962,15.33,13.86,0.1213307240704502,0.2402597402597404,True,1,2026-09-01,沪深主板10%,17,9.97109826589595,True,False,False,False,False,True,False,True,True,False,True,True,0,0,0,1,3,1,2,1,8,False,振幅、量能、换手或短期趋势尚未形成两类收敛支持,核心：振幅、流动性（成交量/换手合并）与短期止跌三类证据中至少两类支持+40日趋势仍活；缺失量价/换手必须明示；2%-6%单日加速仅为中等证据,153,False,,,119,8,未入选：未满足二级结构筛选最低资格条件
600865,百大集团,11.44,0.05340699815837935,-0.08333333333333337,-0.08406725380304247,0.34430082256169214,0.4408060453400502,0.3799758745476478,,0.20967741935483872,-0.3041362530413626,0.7986870897155361,0.26252761820592135,51084987.6,45004985.6,1.135096188098769,0.1340271439703979,0.1106474683176814,1.2112987853060568,False,-0.12257438551099598,-0.011373648378053658,False,3,1,结构未成熟,-0.3041362530413626,0.43374858437146074,0.03239779803266862,10.5956,0.07969345766167102,0.009874189858940063,0.034032462761338644,0.0653855657562108,,-0.046666666666666745,9.92,9.92,0.15322580645161277,0.15322580645161277,True,5,2026-09-09,沪深主板10%,17,10.044052863436125,False,True,False,False,False,False,False,True,True,False,True,True,0,1,0,0,3,1,2,1,8,False,振幅、量能、换手或短期趋势尚未形成两类收敛支持,核心：振幅、流动性（成交量/换手合并）与短期止跌三类证据中至少两类支持+40日趋势仍活；缺失量价/换手必须明示；2%-6%单日加速仅为中等证据,153,False,,,119,8,未入选：未满足二级结构筛选最低资格条件
603186,华正新材,231.7,0.021695034835523375,0.01311762133799732,0.24509645870277819,0.40186350435624396,0.7137573964497042,0.018237749945066994,,0.19945479327578378,-0.12234848484848493,0.42083582089552246,0.4739491824896266,20123660.6,21992356.8,0.9150297434243155,0.13561402195252648,0.1359654351036712,0.9974154228912901,True,0.011906880566784572,0.07208847178664901,True,3,3,收敛较充分,-0.14143847037462487,0.8186526035727859,0.14115445232466506,196.86599999999999,0.17694269198337964,0.009722501466889133,0.10432994221346692,-0.005162465252637749,,-0.08418972332015817,220.1,191.0,0.052703316674239,0.21308900523560204,True,2,2026-09-09,沪深主板10%,17,10.001773364071664,False,True,True,True,True,True,False,True,True,False,False,True,0,1,1,1,3,1,0,1,8,False,短波动仍偏大,核心：振幅、流动性（成交量/换手合并）与短期止跌三类证据中至少两类支持+40日趋势仍活；缺失量价/换手必须明示；2%-6%单日加速仅为中等证据,153,False,,,119,8,未入选：未满足二级结构筛选最低资格条件
603936,博敏电子,21.61,0.012652296157450671,-0.030506953790937597,0.22923777019340164,0.2556653108657756,0.5164912280701754,-0.18911819887429637,,0.11281070745697894,-0.07173539518900351,0.43272267845862283,0.26069978088233237,71977569.2,66099335.6,1.0889302978107394,0.1242237253340034,0.08948602889294678,1.3881912838328512,False,0.021180880974695615,0.07266220631709985,True,3,2,部分收敛/待确认,-0.29147540983606557,0.5325972660357517,0.13494918725873783,18.8076,0.1490035942916692,0.009078032449137297,0.06979460722281705,-0.054839262674474254,,-0.048017621145374445,20.92,17.42,0.03298279158699802,0.24052812858783001,True,2,2026-09-07,沪深主板10%,17,10.012515644555675,False,True,False,False,False,True,False,True,True,False,True,False,0,1,0,1,3,1,2,0,8,False,10日速度仍偏快，整理可能未完成,核心：振幅、流动性（成交量/换手合并）与短期止跌三类证据中至少两类支持+40日趋势仍活；缺失量价/换手必须明示；2%-6%单日加速仅为中等证据,153,False,,,119,8,未入选：未满足二级结构筛选最低资格条件
000070,特发信息,18.98,0.072316384180791,0.13652694610778449,0.18255451713395643,0.2991101984941822,0.3894582723279649,-0.06823760432007853,,0.2055727554179567,-0.025166923472008107,0.16644823066841422,1.2350552156212669,111262096.6,75662687.7,1.4705015111431203,0.11370368229899605,0.08589379434712716,1.3237706305007242,False,0.05501309835675161,0.041267725124227495,True,3,1,结构未成熟,-0.27140115163147793,0.5117403314917127,0.1468624429741079,16.1924,0.17215483807218201,0.008495266567015491,0.03800619007423767,-0.049169192712821386,,0.04285714285714293,16.15,15.75,0.17523219814241497,0.2050793650793652,True,1,2026-08-25,沪深主板10%,17,9.993155373032181,False,False,False,False,False,True,False,True,True,False,True,False,0,0,0,1,3,1,2,0,7,False,振幅、量能、换手或短期趋势尚未形成两类收敛支持,核心：振幅、流动性（成交量/换手合并）与短期止跌三类证据中至少两类支持+40日趋势仍活；缺失量价/换手必须明示；2%-6%单日加速仅为中等证据,164,False,,,119,8,未入选：未满足二级结构筛选最低资格条件
000560,我爱我家,3.19,0.10000000000000009,0.1902985074626864,0.019169329073482455,0.4700460829493087,0.47685185185185164,0.5410628019323673,,0.24609374999999994,-0.07267441860465118,0.31800766283524906,0.7738610692771082,337030248.8,627615139.2,0.5370014643521843,0.13338464762581567,0.2854594042433771,0.4672631051667666,True,0.04120676968359094,-0.007852509388869944,True,3,3,收敛较充分,-0.07267441860465118,0.8322147651006712,0.11343804537521818,2.7428,0.16304506343882164,0.015099925980754936,0.03992172211350309,0.05236980690462256,,0.11538461538461542,2.56,2.56,0.24609375,0.24609375,True,7,2026-09-08,沪深主板10%,17,10.185185185185164,False,True,True,True,True,True,False,True,True,False,False,False,0,1,1,1,3,1,0,0,7,False,短波动仍偏大,核心：振幅、流动性（成交量/换手合并）与短期止跌三类证据中至少两类支持+40日趋势仍活；缺失量价/换手必须明示；2%-6%单日加速仅为中等证据,164,False,,,119,8,未入选：未满足二级结构筛选最低资格条件
000993,闽东电力,20.43,0.04234693877551021,0.337917485265226,0.953154875717017,1.0953846153846154,1.0553319919517103,1.108359133126935,,0.32517707662588535,-0.007288629737609242,0.5471124620060791,0.5943514344995348,108694346.2,28662817.1,3.792172479794388,0.25053867936722674,0.05593072426324211,4.479446362754893,False,0.21064243997404275,0.2014851106177753,True,3,2,部分收敛/待确认,-0.007288629737609242,0.9870129870129871,0.5813305468477883,12.2872,0.6627059053323783,0.035007918056538356,0.13228834181335536,0.08363912856623368,,0.10551948051948057,15.53,10.32,0.3155183515775919,0.9796511627906976,True,1,2026-09-09,沪深主板10%,17,9.971236816874418,False,True,False,False,False,True,False,True,True,False,False,True,0,1,0,1,3,1,0,1,7,False,短波动仍偏大,核心：振幅、流动性（成交量/换手合并）与短期止跌三类证据中至少两类支持+40日趋势仍活；缺失量价/换手必须明示；2%-6%单日加速仅为中等证据,164,False,,,119,8,未入选：未满足二级结构筛选最低资格条件
002377,国创高新,3.13,0.0032051282051281937,-0.018808777429467072,0.14233576642335755,0.16356877323420083,0.25702811244979906,0.2420634920634921,,0.0990099009900991,-0.10571428571428576,0.28205128205128205,0.35103510351035133,99515698.8,78171456.5,1.273043937719134,0.12614246661721362,0.07919442996503825,1.592819932827364,False,-0.026054590570719793,0.03852486005926914,False,3,1,结构未成熟,-0.16976127320954915,0.5428571428571427,0.055115455924490186,2.9132,0.0744198819167925,0.005522573519259888,0.030940150519651155,0.03066949258197238,,-0.04863221884498481,3.03,2.74,0.03300330033003296,0.14233576642335755,True,1,2026-09-09,沪深主板10%,17,10.139860139860147,True,True,False,False,False,False,False,True,True,False,True,False,0,1,0,0,3,1,2,0,7,False,振幅、量能、换手或短期趋势尚未形成两类收敛支持,核心：振幅、流动性（成交量/换手合并）与短期止跌三类证据中至少两类支持+40日趋势仍活；缺失量价/换手必须明示；2%-6%单日加速仅为中等证据,164,False,,,119,8,未入选：未满足二级结构筛选最低资格条件
